Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
4.48083   ,-4.35642e+01,-3.59290e+01,-4.14658e+01,-4.54572e+01,-4.07315e+01,-4.27990e+01,-3.90300e+01,-4.36316e+01,,         0.29667,-1.70000e+01,
4.56399   ,-4.32855e+01,-4.07739e+01,-3.80325e+01,-3.97766e+01,-4.62880e+01,-4.19543e+01,-4.19652e+01,-4.50836e+01,,         0.29833,-1.70000e+01,
4.64715   ,-4.89000e+01,-4.87760e+01,-4.51971e+01,-4.26337e+01,-5.23900e+01,-4.58209e+01,-4.59252e+01,-4.23659e+01,,         0.30000,-1.60000e+01,
4.73031   ,-4.49564e+01,-4.00446e+01,-4.37843e+01,-4.20938e+01,-4.10950e+01,-4.43595e+01,-4.38053e+01,-4.24666e+01,,         0.30167,-1.60000e+01,
4.81347   ,-4.92940e+01,-3.95302e+01,-4.52028e+01,-3.93863e+01,-4.32934e+01,-4.61438e+01,-4.02660e+01,-4.25756e+01,,         0.30333,-1.50000e+01,
4.89663   ,-4.93198e+01,-4.17222e+01,-4.61892e+01,-4.00103e+01,-4.26718e+01,-4.10318e+01,-4.59649e+01,-4.43291e+01,,         0.30500,-1.50000e+01,
4.97979   ,-4.86372e+01,-4.00168e+01,-4.67972e+01,-4.83120e+01,-4.73871e+01,-4.71986e+01,-4.31302e+01,-4.58000e+01,,         0.30667,-1.40000e+01,
5.06295   ,-5.43692e+01,-4.50461e+01,-4.73231e+01,-4.03111e+01,-4.93266e+01,-4.48950e+01,-4.14375e+01,-4.34338e+01,,         0.30833,-1.30000e+01,
5.14611   ,-4.73693e+01,-4.40936e+01,-4.65671e+01,-4.24969e+01,-4.21317e+01,-4.18350e+01,-4.32335e+01,-4.82217e+01,,         0.31000,-1.20000e+01,
5.22927   ,-4.47386e+01,-4.45485e+01,-4.60246e+01,-4.18628e+01,-4.09364e+01,-3.96079e+01,-4.10012e+01,-4.21849e+01,,         0.31167,-1.10000e+01,
5.31243   ,-4.48191e+01,-4.07765e+01,-4.15366e+01,-4.00845e+01,-4.27305e+01,-4.15157e+01,-3.63437e+01,-4.30374e+01,,         0.31333,-9.00000e+00,
5.39559   ,-4.70864e+01,-4.99423e+01,-4.25190e+01,-4.59466e+01,-4.85848e+01,-4.39627e+01,-4.14942e+01,-4.85308e+01,,         0.31500,-8.00000e+00,
5.47875   ,-4.70811e+01,-3.89254e+01,-4.33804e+01,-4.20077e+01,-4.30912e+01,-4.10393e+01,-4.20950e+01,-4.43569e+01,,         0.31667,-7.00000e+00,
5.56191   ,-4.11739e+01,-4.07453e+01,-4.24062e+01,-4.29978e+01,-4.17925e+01,-4.14590e+01,-3.93381e+01,-4.26499e+01,,         0.31833,-5.00000e+00,
5.64507   ,-4.42418e+01,-3.86211e+01,-4.14392e+01,-4.27261e+01,-4.31193e+01,-4.15675e+01,-4.18270e+01,-4.55251e+01,,         0.32000,-3.00000e+00,
5.72823   ,-4.50396e+01,-3.86267e+01,-4.48642e+01,-4.16061e+01,-4.77607e+01,-4.16940e+01,-4.21705e+01,-4.89494e+01,,         0.32167,-1.00000e+00,
5.81139   ,-4.94940e+01,-4.37572e+01,-4.25362e+01,-4.26278e+01,-4.61484e+01,-4.50963e+01,-4.39762e+01,-4.52009e+01,,         0.32333,0.00000e+00,
5.89455   ,-4.47980e+01,-3.53328e+01,-4.11281e+01,-4.22735e+01,-4.01860e+01,-4.17887e+01,-4.02324e+01,-4.80324e+01,,         0.32500,2.00000e+00,
5.97771   ,-4.33379e+01,-4.15526e+01,-4.05685e+01,-3.99976e+01,-4.00796e+01,-3.99214e+01,-4.30035e+01,-4.15953e+01,,         0.32667,4.00000e+00,
6.06087   ,-4.57046e+01,-3.80080e+01,-3.95959e+01,-4.04759e+01,-4.03271e+01,-4.10953e+01,-4.00979e+01,-4.37008e+01,,         0.32833,6.00000e+00,
6.14403   ,-4.08334e+01,-4.11809e+01,-4.37441e+01,-4.53254e+01,-4.72090e+01,-4.81891e+01,-4.06168e+01,-4.83905e+01,,         0.33000,8.00000e+00,
