Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
7.71721   ,-4.85894e+01,-3.98475e+01,-4.80465e+01,-4.37660e+01,-4.23540e+01,-5.96256e+01,-6.45174e+01,-6.53680e+01,,         0.24080,1.90000e+01,
7.80038   ,-5.35065e+01,-4.59544e+01,-4.67512e+01,-4.27325e+01,-4.15601e+01,-5.69867e+01,-6.40204e+01,-6.21801e+01,,         0.24247,2.00000e+01,
7.88354   ,-4.22711e+01,-3.94331e+01,-4.40227e+01,-4.00267e+01,-4.11914e+01,-5.76398e+01,-6.50116e+01,-6.19534e+01,,         0.24413,2.10000e+01,
7.96670   ,-4.30733e+01,-3.85639e+01,-4.57240e+01,-4.48459e+01,-3.93132e+01,-5.72960e+01,-6.37146e+01,-6.22699e+01,,         0.24580,2.20000e+01,
8.04986   ,-4.18790e+01,-3.66353e+01,-4.19592e+01,-4.11044e+01,-3.80425e+01,-5.82123e+01,-6.44406e+01,-6.29588e+01,,         0.24747,2.20000e+01,
8.13302   ,-4.79121e+01,-4.10004e+01,-4.81966e+01,-4.60037e+01,-4.24169e+01,-5.73297e+01,-6.57020e+01,-6.24065e+01,,         0.24913,2.20000e+01,
8.21618   ,-5.41495e+01,-4.62619e+01,-4.17906e+01,-4.43583e+01,-4.06079e+01,-5.02299e+01,-6.53181e+01,-6.20028e+01,,         0.25080,2.20000e+01,
8.29934   ,-4.50430e+01,-4.28742e+01,-4.50275e+01,-4.45252e+01,-4.38329e+01,-5.09325e+01,-6.47233e+01,-6.24189e+01,,         0.25247,2.20000e+01,
8.38250   ,-4.52815e+01,-4.11866e+01,-4.44919e+01,-4.63914e+01,-4.12615e+01,-5.26827e+01,-6.46940e+01,-6.40099e+01,,         0.25413,2.20000e+01,
8.46566   ,-4.34626e+01,-3.85714e+01,-4.19317e+01,-4.02467e+01,-4.35011e+01,-5.36590e+01,-6.39094e+01,-6.23148e+01,,         0.25580,2.20000e+01,
8.54882   ,-4.87063e+01,-4.29435e+01,-4.76750e+01,-4.57440e+01,-4.56347e+01,-5.18705e+01,-6.39418e+01,-6.31877e+01,,         0.25747,2.10000e+01,
8.63198   ,-5.21484e+01,-4.56973e+01,-4.65840e+01,-4.57723e+01,-3.97785e+01,-5.18874e+01,-6.48826e+01,-6.09385e+01,,         0.25913,2.10000e+01,
8.71514   ,-4.58387e+01,-4.09256e+01,-4.57091e+01,-4.19009e+01,-3.76184e+01,-5.26493e+01,-6.46341e+01,-6.43792e+01,,         0.26080,2.00000e+01,
8.79830   ,-4.17915e+01,-4.33488e+01,-4.41107e+01,-4.20173e+01,-3.99375e+01,-5.21072e+01,-6.44045e+01,-6.24699e+01,,         0.26247,1.90000e+01,
8.88146   ,-4.29175e+01,-3.65408e+01,-4.35828e+01,-4.26725e+01,-4.15594e+01,-5.24804e+01,-6.52201e+01,-6.31132e+01,,         0.26413,1.90000e+01,
8.96462   ,-4.74162e+01,-4.17311e+01,-4.66331e+01,-4.24105e+01,-3.98366e+01,-5.03081e+01,-6.27442e+01,-6.21970e+01,,         0.26580,1.80000e+01,
9.04778   ,-5.10638e+01,-4.20620e+01,-4.72339e+01,-4.54860e+01,-3.66802e+01,-4.96827e+01,-6.43299e+01,-6.42745e+01,,         0.26747,1.70000e+01,
9.13094   ,-4.63934e+01,-4.09431e+01,-4.56011e+01,-4.22712e+01,-3.69892e+01,-5.16149e+01,-6.42863e+01,-6.55447e+01,,         0.26913,1.60000e+01,
9.21410   ,-4.32798e+01,-4.03097e+01,-4.40035e+01,-4.53736e+01,-4.03879e+01,-5.34574e+01,-6.35565e+01,-6.31842e+01,,         0.27080,1.40000e+01,
9.29726   ,-4.17993e+01,-4.17146e+01,-4.40552e+01,-4.37336e+01,-4.37586e+01,-5.44577e+01,-6.45374e+01,-6.20651e+01,,         0.27247,1.30000e+01,
9.38042   ,-4.86457e+01,-4.29132e+01,-4.37428e+01,-4.76050e+01,-4.16008e+01,-5.17748e+01,-6.56616e+01,-6.50189e+01,,         0.27413,1.10000e+01,
9.46358   ,-4.83935e+01,-4.07689e+01,-4.55799e+01,-4.06439e+01,-4.18887e+01,-5.08181e+01,-6.42799e+01,-6.26638e+01,,         0.27580,9.00000e+00,
9.54674   ,-4.38424e+01,-4.04886e+01,-4.65358e+01,-4.43847e+01,-4.17264e+01,-5.35514e+01,-6.40659e+01,-6.29244e+01,,         0.27747,7.00000e+00,
9.62990   ,-4.41147e+01,-4.04257e+01,-4.77362e+01,-3.96258e+01,-3.88637e+01,-5.47639e+01,-6.32789e+01,-6.27150e+01,,         0.27913,5.00000e+00,
9.71306   ,-3.95773e+01,-3.93788e+01,-3.89634e+01,-4.32546e+01,-4.40555e+01,-5.55888e+01,-6.51703e+01,-6.35146e+01,,         0.28080,3.00000e+00,
9.79622   ,-4.87430e+01,-3.80612e+01,-4.85063e+01,-4.46865e+01,-4.18418e+01,-5.27261e+01,-6.44166e+01,-6.36915e+01,,         0.28247,0.00000e+00,
9.87938   ,-5.03930e+01,-4.84231e+01,-4.38312e+01,-4.23697e+01,-3.86341e+01,-5.52942e+01,-6.53077e+01,-6.43475e+01,,         0.28413,-2.00000e+00,
9.96254   ,-4.53106e+01,-4.25208e+01,-4.42497e+01,-4.51503e+01,-4.47019e+01,-5.65229e+01,-6.46401e+01,-6.38840e+01,,         0.28580,-4.00000e+00,
10.04570  ,-4.38836e+01,-4.09032e+01,-4.63744e+01,-4.03645e+01,-4.19479e+01,-5.87592e+01,-6.39786e+01,-6.25108e+01,,         0.28747,-7.00000e+00,
10.12886  ,-4.64499e+01,-3.61611e+01,-4.29681e+01,-4.16678e+01,-4.04698e+01,-5.86576e+01,-6.50906e+01,-6.27338e+01,,         0.28913,-9.00000e+00,
10.21202  ,-4.78084e+01,-4.30987e+01,-4.61380e+01,-4.60552e+01,-4.36381e+01,-6.03583e+01,-6.38654e+01,-6.25810e+01,,         0.29080,-1.20000e+01,
10.29518  ,-4.65396e+01,-4.28249e+01,-4.62478e+01,-4.34413e+01,-4.12006e+01,-5.94742e+01,-6.41038e+01,-6.24975e+01,,         0.29247,-1.40000e+01,
10.37834  ,-4.37800e+01,-4.26251e+01,-4.53835e+01,-4.26887e+01,-4.06956e+01,-5.94019e+01,-6.42153e+01,-6.39906e+01,,         0.29413,-1.70000e+01,
10.46150  ,-4.39254e+01,-4.08320e+01,-4.76582e+01,-4.24021e+01,-4.23689e+01,-5.95820e+01,-6.27361e+01,-6.45828e+01,,         0.29580,-1.90000e+01,
