Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
5.96808   ,-4.93407e+01,-5.57060e+01,-5.03325e+01,-5.36439e+01,-6.26628e+01,-4.84608e+01,-5.75303e+01,-5.89080e+01,,         0.35167,1.70000e+01,
6.02669   ,-5.41520e+01,-5.75559e+01,-5.44448e+01,-6.01096e+01,-6.46238e+01,-4.73601e+01,-5.55649e+01,-6.15458e+01,,         0.35333,2.40000e+01,
6.08530   ,-5.69415e+01,-5.94932e+01,-5.00772e+01,-5.80841e+01,-6.43966e+01,-4.77872e+01,-5.31738e+01,-5.75165e+01,,         0.35500,3.10000e+01,
6.14391   ,-5.40649e+01,-5.56379e+01,-5.56930e+01,-5.93065e+01,-6.10772e+01,-4.69398e+01,-5.59202e+01,-6.24194e+01,,         0.35667,3.60000e+01,
6.20252   ,-5.25104e+01,-5.43464e+01,-5.09854e+01,-5.69823e+01,-5.10846e+01,-4.87199e+01,-5.70148e+01,-5.84016e+01,,         0.35833,4.10000e+01,
6.26113   ,-4.98356e+01,-5.30913e+01,-4.91903e+01,-5.75388e+01,-5.96528e+01,-4.87867e+01,-5.69191e+01,-6.94586e+01,,         0.36000,4.50000e+01,
6.31974   ,-5.29023e+01,-5.97976e+01,-5.38126e+01,-5.56015e+01,-6.07171e+01,-4.87085e+01,-5.51527e+01,-6.07642e+01,,         0.36167,4.60000e+01,
6.37835   ,-5.18263e+01,-5.53614e+01,-5.15838e+01,-5.73972e+01,-5.65044e+01,-4.78744e+01,-5.59889e+01,-5.92229e+01,,         0.36333,4.60000e+01,
6.43696   ,-5.53967e+01,-5.24426e+01,-5.55453e+01,-6.05876e+01,-6.13191e+01,-4.75324e+01,-5.68476e+01,-6.43592e+01,,         0.36500,4.40000e+01,
6.49557   ,-5.12839e+01,-5.96667e+01,-4.99628e+01,-6.02871e+01,-6.40377e+01,-5.00480e+01,-5.80666e+01,-5.99362e+01,,         0.36667,4.00000e+01,
6.55418   ,-4.85250e+01,-5.52468e+01,-5.28141e+01,-5.38623e+01,-6.11835e+01,-4.84135e+01,-5.17479e+01,-6.22295e+01,,         0.36833,3.40000e+01,
6.61279   ,-5.08143e+01,-5.28704e+01,-5.43010e+01,-5.45389e+01,-5.99637e+01,-4.82271e+01,-5.82916e+01,-5.79130e+01,,         0.37000,2.70000e+01,
6.67140   ,-4.82021e+01,-5.30835e+01,-5.02217e+01,-5.39029e+01,-6.24268e+01,-4.77984e+01,-5.96054e+01,-6.17068e+01,,         0.37167,2.00000e+01,
6.73001   ,-5.01875e+01,-5.57969e+01,-5.43332e+01,-5.57383e+01,-5.61801e+01,-4.75414e+01,-5.97508e+01,-5.82498e+01,,         0.37333,1.20000e+01,
