Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
7.19970   ,-5.14505e+01,-4.95080e+01,-5.51555e+01,-5.50510e+01,-5.40527e+01,-6.06235e+01,-5.46838e+01,-6.37829e+01,,         0.42167,3.10000e+01,
7.25832   ,-5.10579e+01,-5.24030e+01,-5.68311e+01,-5.05458e+01,-5.45705e+01,-6.20833e+01,-5.62236e+01,-6.19035e+01,,         0.42333,2.60000e+01,
7.31693   ,-5.53530e+01,-5.85870e+01,-4.91663e+01,-5.61459e+01,-5.95746e+01,-6.02333e+01,-5.62209e+01,-6.12586e+01,,         0.42500,2.10000e+01,
7.37554   ,-5.53140e+01,-5.60082e+01,-5.55712e+01,-5.46104e+01,-5.65897e+01,-5.93140e+01,-5.33128e+01,-6.46308e+01,,         0.42667,1.70000e+01,
7.43415   ,-5.22030e+01,-5.17782e+01,-5.41704e+01,-5.64195e+01,-5.35357e+01,-6.22421e+01,-5.19842e+01,-6.56329e+01,,         0.42833,1.30000e+01,
7.49276   ,-5.83283e+01,-5.60914e+01,-5.49810e+01,-5.39831e+01,-5.86220e+01,-5.79976e+01,-5.46598e+01,-6.26168e+01,,         0.43000,9.00000e+00,
7.55137   ,-5.87925e+01,-5.66557e+01,-5.34811e+01,-5.42455e+01,-5.92329e+01,-5.82549e+01,-5.30551e+01,-6.16620e+01,,         0.43167,7.00000e+00,
7.60998   ,-5.47956e+01,-5.35519e+01,-5.26786e+01,-5.59003e+01,-6.06557e+01,-6.12248e+01,-5.55057e+01,-6.74514e+01,,         0.43333,4.00000e+00,
7.66859   ,-5.42599e+01,-5.35872e+01,-5.55465e+01,-5.16350e+01,-5.53179e+01,-5.76261e+01,-5.55666e+01,-6.33500e+01,,         0.43500,3.00000e+00,
7.72720   ,-5.29091e+01,-5.25064e+01,-5.70942e+01,-5.28282e+01,-5.61847e+01,-5.86153e+01,-5.43160e+01,-6.01924e+01,,         0.43667,1.00000e+00,
