Grayscale intensity in dB


TIC Param Data,
,MGrad.:,MGT:,Grad.:,ArT:,TtoP:,PI:,TWH:,TWR:,AUC:,WiAUC:,WoAUC:,
8.72291   ,-5.16336e+01,-5.00663e+01,-5.16842e+01,-4.54447e+01,-5.33277e+01,-5.37778e+01,-6.27624e+01,-5.47792e+01,,         0.31000,-6.90000e+01,
8.80607   ,-4.72050e+01,-4.64011e+01,-4.91843e+01,-4.42753e+01,-4.67941e+01,-5.39701e+01,-6.21682e+01,-5.39050e+01,,         0.31167,-6.80000e+01,
8.88923   ,-4.20542e+01,-4.60477e+01,-4.21704e+01,-3.91363e+01,-4.24923e+01,-5.32000e+01,-6.15782e+01,-5.50168e+01,,         0.31333,-6.80000e+01,
8.97239   ,-4.19228e+01,-4.55467e+01,-4.16733e+01,-4.02990e+01,-4.17602e+01,-5.27353e+01,-6.29149e+01,-5.46324e+01,,         0.31500,-6.80000e+01,
9.05555   ,-5.34306e+01,-5.17104e+01,-5.13943e+01,-4.95657e+01,-5.49733e+01,-5.23136e+01,-6.26851e+01,-5.61974e+01,,         0.31667,-6.80000e+01,
9.13871   ,-4.69414e+01,-4.60417e+01,-4.79510e+01,-4.66470e+01,-4.77167e+01,-5.25974e+01,-6.26565e+01,-5.46948e+01,,         0.31833,-6.80000e+01,
9.22187   ,-4.37465e+01,-4.56220e+01,-4.25178e+01,-4.26188e+01,-4.61994e+01,-5.52491e+01,-6.25765e+01,-5.55043e+01,,         0.32000,-6.70000e+01,
9.30503   ,-4.42536e+01,-4.43712e+01,-4.51105e+01,-4.44015e+01,-4.53324e+01,-5.57569e+01,-6.26128e+01,-5.65179e+01,,         0.32167,-6.70000e+01,
9.38819   ,-4.86828e+01,-4.87876e+01,-5.17245e+01,-4.92434e+01,-4.89080e+01,-5.55841e+01,-6.36578e+01,-5.72138e+01,,         0.32333,-6.70000e+01,
9.47135   ,-4.50252e+01,-4.49521e+01,-4.60492e+01,-4.53320e+01,-4.32315e+01,-5.44416e+01,-6.29393e+01,-5.75707e+01,,         0.32500,-6.60000e+01,
9.55451   ,-4.32711e+01,-4.50277e+01,-4.37083e+01,-4.39043e+01,-4.50423e+01,-5.51623e+01,-6.38362e+01,-5.55201e+01,,         0.32667,-6.60000e+01,
9.63767   ,-4.42529e+01,-4.56258e+01,-4.44149e+01,-4.15301e+01,-4.42561e+01,-5.87512e+01,-6.30369e+01,-5.30934e+01,,         0.32833,-6.50000e+01,
9.72083   ,-5.18600e+01,-5.17046e+01,-5.10517e+01,-4.85322e+01,-5.10120e+01,-6.06217e+01,-6.26033e+01,-5.29803e+01,,         0.33000,-6.50000e+01,
9.80399   ,-4.63014e+01,-4.62233e+01,-4.70090e+01,-4.64319e+01,-4.64416e+01,-5.94653e+01,-6.30505e+01,-5.28685e+01,,         0.33167,-6.40000e+01,
9.88715   ,-4.38156e+01,-4.41542e+01,-4.26405e+01,-4.27577e+01,-4.51792e+01,-5.93471e+01,-6.32082e+01,-5.17748e+01,,         0.33333,-6.40000e+01,
9.97031   ,-4.36422e+01,-4.43413e+01,-4.24341e+01,-4.45248e+01,-4.45723e+01,-5.88223e+01,-6.17198e+01,-5.37171e+01,,         0.33500,-6.30000e+01,
10.05347  ,-5.17099e+01,-5.19546e+01,-5.23285e+01,-5.04482e+01,-5.07420e+01,-5.93736e+01,-6.17783e+01,-5.56615e+01,,         0.33667,-6.20000e+01,
10.13663  ,-4.54589e+01,-4.71433e+01,-4.34603e+01,-4.37843e+01,-4.59058e+01,-5.46793e+01,-6.18441e+01,-5.32718e+01,,         0.33833,-6.20000e+01,
10.21979  ,-4.28836e+01,-4.43421e+01,-4.12378e+01,-4.38799e+01,-4.48716e+01,-5.53368e+01,-6.18697e+01,-5.56071e+01,,         0.34000,-6.10000e+01,
10.30295  ,-4.37485e+01,-4.39368e+01,-4.19382e+01,-4.28033e+01,-4.67460e+01,-5.63924e+01,-6.13708e+01,-5.58160e+01,,         0.34167,-6.00000e+01,
10.38611  ,-5.12512e+01,-4.97057e+01,-5.09429e+01,-5.17443e+01,-4.99056e+01,-5.32346e+01,-6.08271e+01,-5.47578e+01,,         0.34333,-5.90000e+01,
10.46927  ,-4.37677e+01,-4.31584e+01,-4.63196e+01,-4.38347e+01,-4.38852e+01,-5.18606e+01,-6.23851e+01,-5.38976e+01,,         0.34500,-5.80000e+01,
10.55244  ,-4.27763e+01,-4.38624e+01,-4.42936e+01,-4.27242e+01,-4.31577e+01,-5.29359e+01,-6.37125e+01,-5.51067e+01,,         0.34667,-5.70000e+01,
10.63560  ,-4.74512e+01,-4.87770e+01,-4.60140e+01,-4.52204e+01,-4.69619e+01,-5.21861e+01,-6.24431e+01,-5.48471e+01,,         0.34833,-5.60000e+01,
10.71876  ,-5.36368e+01,-5.20236e+01,-5.12945e+01,-5.48655e+01,-5.53070e+01,-5.30620e+01,-6.34864e+01,-5.42171e+01,,         0.35000,-5.50000e+01,
10.80192  ,-4.44007e+01,-4.52243e+01,-4.43477e+01,-4.47187e+01,-4.76752e+01,-5.28116e+01,-6.28255e+01,-5.28940e+01,,         0.35167,-5.30000e+01,
